ID,MODEL,MAKE,DESCRIPTIO,FLASH,CATEGORY,LOCATION,CLASS,BARCODESKU,UM,LIST,RETAIL,SYSTEM,DEALER,JOBBER,COST,AVG_COST,TEMP_COST,TEMP_DATE,TAXABLE,SPIFF,VENDOR1_ID,VENDOR1_PA,VENDOR2_ID,VENDOR2_PA,ON_HAND,COMMITED,MAX_STOCK,RO_POINT,RO_QUAN,ON_ORDER,EXP_ACCT,SOLD_MONTH,SOLD_YEAR,MTD_AMOUNT,YTD_AMOUNT,SUGG_TYPE,MOUNT_SIZE,DISP_LOC,FEATURES1,FEATURES2,FEATURES3,FEATURES4,FEATURES5,FEATURES6,DEFECTIVE,DEF_MONTH,DEF_YEAR,MEMO,PICTURE,LAST_UPD,HQ_INVC,FORCE_SER,TAX_MISC,ACTIVE_ITM,CELL_ITEM,PAGE_ITEM,VNDR1_NAME,VNDR1_PHON,VNDR2_NAME,VNDR2_PHON,SHOW_ON_MTC,STORE_NUM,LAST_USER,LAST_DATE,LAST_TIME,MANU_SPIFF,MANU_SPIFF_AMOUNT,MANU_SPIFF_ID,MANU_SPIFF_NAME,MANU_SPIFF_TYPE,MANU_SPIFF_INFO1,MANU_SPIFF_INFO2,NONTAXABLE,CHARGE_ADDITIONAL_TAX,ADDITIONAL_TAX,MANU_SPIFF_SALES_AMOUNT,REC_DELETED,GL_SALES,GL_INVENTORY,GL_CostOfSales,MANU_SPIFF_ALT_PROMPT1,MANU_SPIFF_ALT_PROMPT2,DATE_LAST_SOLD,PROMPT_FOR_COST,ONLINE,ITEM_PICTURE
"702455700488777","4414363","WEATHERTECH","19-C GM CREW REAR W/BCH W/STOR","WITH BENCH SEAT W/STORAGE","REAR LINER","","FLOORLINER","","",114.95,114.95,114.95,110,102.53,68.39,68.39,,"",,,"0401","4414363","0401","4414363",1,0,1,,-1,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","5/3/2022","10:13:07 AM",,,"","","",,,,,,,"","","","","","","","",,""
"702460263102487","AD6","DECKED","BLUE CROSSBOX","","ACCESSORY","","CARGO MGMT","01-01-22","EACH",50,50,50,50,44.98,30,27.1111,,"",,,"DECKED","AD6","DECKED","AD6",0,0,1,,0,0,"",8,8,315,315,"","","","","","","","","",,,,"","","","",False,,True,,,"Decked","(802) 503-2097","Decked","(802) 503-2097",,"","","5/20/2022","12:46:20 PM",,,"","","",,,,,,,"","","","","","","","",,""
"702536617754239","4414365","WEATHERTECH","19-C GM CREW REAR W/BCH W/O STOR","WITH BENCH W/O STORAGE","REAR LINER","","FLOORLINER","","",114.95,114.95,114.95,110,102.53,68.39,51.2975,,"",,,"0401","4414365","0401","4414365",2,0,1,,-3,0,"",1,1,110,110,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","12/8/2021","9:54:12 AM",,,"","","",,,,,,,"","","","","","","","",,""
"702542274217119","N5-RA60-4","RANGER","ALUMINUM 4 SHELF 14x62x60","1.5 HOURS LABOR / QUICK SHIP","SHELVING","","SHELVING","01-01-22","EACH",899,899,899,809.1,781.74,521.42,445.44,,"",,,"5321","N5-RA60-4","","N5-RA60-4",0,0,1,,-1,0,"",1,1,1150,1150,"","","","","","","","","",,,,"ALUMINUM 75LBS","","","",False,,True,,,"Ranger Design","(800) 565-5321","","",,"","","1/11/2022","5:49:58 PM",,,"","","",,,,,,,"","","","","","","","",,""
"702739129061504","A7064S","TRAIL FX","07-18 GM DOUB CAB  5' OVAL SS BARS","USED 3 WEEKS / DISCOUNTED","SIDEBARS","","SIDEBARS","5-9-19","EACH",405,325,325,325,335.44,223.74,226.055,,"",,,"0401","A7064S","0401","A7064S",0,0,1,,1,0,"",3,3,970,970,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","8/4/2020","10:12:14 AM",,,"","","",,,,,,,"","","","","","","","",,""
"70275240795739","62031SRX","PENDALINER","19-C DODGE XSB UTR BEDLINER","T/G #D98-BT / HDWE #PA01328","BEDLINER","","BEDLINER","11/29/18","",175,175,175,165,142.8,95.25,110.7238,,"",,,"0401","62031SRX","0401","62031SRX",1,0,1,,-1,0,"",6,6,1070,1070,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","12/3/2021","12:22:04 PM",,,"","","",,,,,,,"","","","","","","","",,""
"702852706574243","5040","RANGER","ALUM SMALL CAB BOX 20x6.5x16",".5 HOUR LABOR / QUICK SHIP","STORAGE","","STORAGE","01-01-22","EACH",370,370,370,333,321.74,214.6,232.58,,"",,,"5321","5040","","5040",1,2,2,,-2,0,"",14,14,4002.93,4002.93,"","","","","","","","","",,,,"ALUMINUM 11LBS","","","",False,,True,,,"Ranger Design","(800) 565-5321","","(   )   -",,"","","7/21/2022","3:15:15 PM",,,"","","",,,,,,,"","","","","","","","",,""
"703455198549379","N5-RS36-4","RANGER","STEEL 4 SHELF 14x62x36","1.5 HOURS LABOR / QUICK SHIP","SHELVING","","SHELVING","01-01-22","EACH",596,596,596,536.4,518.26,345.68,287.332,,"",,,"5321","N5-RS36-4","","N5-RS36-4",1,0,0,,3,0,"",13,13,5438.9,5438.9,"","","","","","","","","",,,,"STEEL 68LBS","","","",False,,True,,,"Ranger Design","(800) 565-5321","","",,"","","5/5/2022","2:37:46 PM",,,"","","",,,,,,,"","","","","","","","",,""
"703460962375366","25956","VENTSHADE","19-C CHEV 1500 BUGFLCT II SMOKE","","HOODSHIELD","","HOODSHIELD","","",79.95,79.95,79.95,75,74.93,49.98,48.3833,,"",,,"0401","25956","0401","25956",0,0,1,,0,0,"",8,8,614.9,614.9,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","7/13/2022","2:40:54 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704","TL17","PARKIN","17' TABLE LEG BRIGHT","","TABLES","","MISC.","18012","EACH",14.95,14.95,14.95,14.95,14.95,6.3,,,"",False,,"7574","TL17","","",1,0,,,-1,,"",0,0,0,0,"","","","","","","","","",,0,0,"","","2/18/2001","Y",False,False,True,False,False,"Parkin Accessories","(800) 637-8938","","",,"","","1/7/2013","12:24:17 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704262238329122","110098","WEATHERTECH","19-C CHEV 1500 FRT MUD GRDS","","MUD GUARDS","","MUD GUARDS","","",44.95,44.95,44.95,41,0,23.77,27.805,,"",,,"0401","110098","0401","110098",2,1,2,,-3,0,"",7,7,287,287,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","6/28/2022","2:29:50 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704262359489435","120098","WEATHERTECH","19-C CHEV 1500 REAR MUD GRDS","","MUD GUARDS","","MUD GUARDS","","",44.95,44.95,44.95,41,35.64,23.77,31.84,,"",,,"0401","120098","0401","120098",3,1,2,,-3,0,"",9,9,372.95,372.95,"","","","","","","","","",,,,"","","","",False,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","6/28/2022","2:29:50 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704534801247708","SWO16","A.R.E.","Z2/REVO SIDE WIND-FRMLS ALL GLASS","","SIDE WINDO","","CAP OPTION","01-01-21","EACH",0,0,0,0,0,0,0,0,"",,0,"7177","SWO16","","SWO16",3,3,,,-5,2,"",34,34,0,0,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/14/2022","12:39:44 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704537911987453","SWO18","A.R.E.","Z2 SIDE WIND-FRMLS POP OUT W/ SCRN","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",253,253,253,253,235.38,157,157,,"",,,"7177","SWO18","","SWO18",2,0,,,-2,0,"",12,12,2856,2856,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/23/2022","11:05:33 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704538019251193","SWO19","A.R.E.","Z2 SIDE WIND-FRMLS POP W/ PET&SCRN","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",334,334,334,334,310.34,207,187,,"",,,"7177","SWO19","","SWO19",,2,,,-2,2,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/14/2022","2:49:09 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704538142754899","FWO4","A.R.E.","Z2/REV FRONT WIND-TILT DOWN PICT","","FRONT WIND","","CAP OPTION","11-01-21","EACH",50,50,50,50,46.48,31,29.9301,,"",,,"7177","FWO4","","FWO4",2,0,,,-2,1,"",7,7,292,292,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/8/2022","3:46:39 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704538216732167","FWO6","A.R.E.","Z2/REV FRONT WIND-TILT DOWN SLIDER","","FRONT WIND","","CAP OPTION","11-01-21","EACH",60,60,60,60,55.47,37,35.3703,,"",,,"7177","FWO6","","FWO6",3,3,,,6,1,"",17,17,1283,1283,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/14/2022","2:49:09 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704538358035334","FWO7","A.R.E.","Z2/REV FRONT WIND-FRMLS ALL GLASS","","FRONT WIND","","CAP OPTION","11-01-21","EACH",-50,-50,-50,-50,-50,-50,-50,,"",,,"7177","FWO7","","FWO7",0,1,,,-2,2,"",1,1,-50,-50,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/7/2022","1:03:40 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704540891719144","Z2MINI","A.R.E.","Z2 SERIES MID/MINI TRUCK CAP","","Z2 CAP","","TRUCK CAP","11-01-21","EACH",3231,3231,3231,3231,3003,2003,2003,,"",,,"7177","Z2MINI","","Z2MINI",1,1,,,-1,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/14/2022","12:39:44 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704540983081650","Z2FSSB","A.R.E.","Z2 SERIES FULL SIZE 5.5-6.5 BED CA","","Z2 CAP","","TRUCK CAP","11-01-21","EACH",3300,3300,3300,3300,3067.47,2046,1983.5,,"",,,"7177","Z2FSSB","","Z2FSSB",1,0,,,-4,4,"",12,12,35823,35823,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/14/2022","2:49:09 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704541305423195","Z2FSLB","A.R.E.","Z2 SERIES FULL SIZE 8' BED CAP","","Z2 CAP","","TRUCK CAP","11-01-21","EACH",3458,3458,3458,3458,3214.39,2144,1834,,"",,,"7177","Z2FSLB","","Z2FSLB",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","11/1/2021","10:23:09 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704541371464419","Z2OSSB","A.R.E.","Z2 SERIES OVER SIZE SHORT BED CAP","","Z2 CAP","","TRUCK CAP","11-01-21","EACH",3487,3487,3487,3487,3241.38,2162,1850,,"",,,"7177","Z2OSSB","","Z2OSSB",0,0,,,1,,"",1,1,2984,2984,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","11/1/2021","10:25:05 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704541522542634","Z2OSLB","A.R.E.","Z2 SERIES OVER SIZE 8' BED CAP","","Z2 CAP","","TRUCK CAP","11-01-21","EACH",3647,3647,3647,3647,3389.81,2261,2035,,"",,,"7177","Z2OSLB","","Z2OSLB",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","11/1/2021","10:24:37 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704542439363591","SWO17","A.R.E.","REVO SIDE WIND-FRAMELESS SLIDING","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",169,169,169,169,157.42,105,95,,"",,,"7177","SWO17","","SWO17",0,2,,,0,2,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/30/2022","10:39:03 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704542519631337","SWO22","A.R.E.","REVO SIDE WND-FRMLS SLD PET&SCRN","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",331,331,331,331,307.35,205,193,,"",,,"7177","SWO22","","SWO22",2,0,,,-4,2,"",2,2,622,622,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/30/2022","2:38:00 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704542693443763","SWO20","A.R.E.","REVO SIDE WIND-FRMLS SLIDE W/ PET","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",250,250,250,250,232.38,155,135,,"",,,"7177","SWO20","","SWO20",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/13/2022","1:56:52 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704542768971255","SWO21","A.R.E.","REVO SIDE WIND-FRMLS SLDE W/ SCRN","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",250,250,250,250,232.38,155,140,,"",,,"7177","SWO21","","SWO21",2,2,,,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","2/17/2022","11:05:54 AM",,,"","","",,,,,,,"","","","","","","","",,""
"70454322826879","LO5","A.R.E.","REVO/EVO 12V DOME LIGHT","","LIGHTS","","CAP OPTION","11-01-21","EACH",0,0,0,0,0,0,0,,"",,,"7177","LO5","","LO5",3,0,,,-3,1,"",4,4,0,0,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/30/2022","10:39:03 AM",,,"","","",,,,,,,"","","","","","","","",,""
"70454381206092","LO7","A.R.E.","REVO 12V DOME W/ ACTIVE TILT","!!!STANDARD OPTION!!!","LIGHTS","","CAP OPTION","11-01-21","EACH",0,0,0,0,0,0,0,,"",,,"7177","LO7","","LO7",0,2,,,0,2,"",7,7,254,254,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","6/7/2022","1:03:40 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704544472959467","SWO6","A.R.E.","SIDE WIND-1/2 SLIDER W/ PET SCREE","","SIDE WINDO","","CAP OPTION","11-01-21","EACH",35,35,35,35,32.98,22,26,,"",,,"7177","SWO6","","SWO6",-10,-5,,,21,0,"",35,35,1330,1330,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/19/2022","2:03:30 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704544975833209","LO8","A.R.E.","EVOLVE 12v DOME W/ ACTIVE TILT","","LIGHTS","","CAP OPTION","11-01-21","EACH",32,32,32,32,29.99,20,20,,"",,,"7177","LO8","","LO8",0,0,,,2,0,"",4,4,264,264,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/1/2022","12:44:48 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704549256929207","N-WT/PO52779","ATC","05-15 TACOMA XS CH WHITE TLBX","WON'T FIT 16-C","TACOMA CAP","BACK","CAP","12-17-18","",2050,500,500,500,868.07,579,579,,"",,,"2787","N-WT/PO52779","2787","N-WT/PO52779",1,0,1,,,,"",,,,,"","","","","","","","","",,,,"SOLID DOORS & TOOLBOXES","","","",,,True,,,"Atc Truck Covers","(800) 983-2787","Atc Truck Covers","(800) 983-2787",,"","","10/13/2021","2:43:44 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704639427384518","FUSIONPO1","A.R.E.","FUSION TRI-COAT COLOR","","PAINT","","LID OPTION","11-01-21","EACH",0,0,0,0,0,0,0,,"",,,"7177","FUSIONPO1","","FUSIONPO1",-1,0,,,1,0,"",1,1,-6,-6,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","2/22/2022","12:35:47 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704652141868602","PAINT#","VEHICLE","","","","","","","",,,,,,,0,,"",,,"","YEAR","","",622,2,,,-691,83,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"","","","",,"","","7/14/2022","2:27:46 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704737573147212","DCUMINI20","A.R.E.","20' HIGH - MINI DCU CAP","","DCU CAP","","TRUCK CAP","11-01-21","EACH",2219,2219,2219,2219,2062.97,1376,1206,,"",,,"7177","DCUMINI20","","DCUMINI20",,1,,,0,1,"",1,1,1945,1945,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/11/2022","2:17:46 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704737944461474","DCUMW23/29","A.R.E.","23'/29' HIGH WEDGE - MINI DCU CAP","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2587,2587,2587,2587,2404.8,1604,1412,,"",,,"7177","DCUMW23/29","","DCUMW23/29",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:53:12 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704738249387806","DCUMW26/32","A.R.E.","26'/32' HIGH WEDGE - MINI DCU CAP","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2665,2665,2665,2665,2476.76,1652,1455,,"",,,"7177","DCUMW26/32","","DCUMW26/32",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:53:17 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704738348419723","DCUMW30/36","A.R.E.","30'/36' HIGH WEDGE - MINI DCU CAP","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2748,2748,2748,2748,2554.72,1704,1615,,"",,,"7177","DCUMW30/36","","DCUMW30/36",0,1,,,0,0,"",1,1,2605,2605,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:53:23 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704738568454364","DCUMXMINI20","A.R.E.","20' DCU MAX MID/MINI 5'-6' BED","","DCU MAX","","TRUCK CAP","11-01-21","EACH",3087,3087,3087,3087,2869.57,1914,1677,,"",,,"7177","DCUMXMINI20","","DCUMXMINI20",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:54:04 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704738866654551","DCUMXMINI29","A.R.E.","29' DCU MAX MID/MINI 5'-6' BED","","DCU MAX","","TRUCK CAP","11-01-21","EACH",3255,3255,3255,3255,3025.49,2018,1769,,"",,,"7177","DCUMXMINI29","","DCUMXMINI29",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:54:21 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704739264843401","DCUDEMINI20","A.R.E.","20' HIGH MINI TRUCK DIAMOND DCU","","DEDCU MINI","","TRUCK CAP","11-01-21","EACH",3087,3087,3087,3087,2869.57,1914,1677,,"",,,"7177","DCUDEMINI20","","DCUDEMINI20",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:46:13 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704739800705733","DCUFSBW23/29","A.R.E.","23'/29' WEDGE FULL SIZE 5.5-6.5'","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2656,2656,2656,2656,2469.27,1647,1450,,"",,,"7177","DCUFSBW23/29","","DCUFSBW23/29",,1,,,-1,1,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","5/2/2022","12:52:37 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704739903774887","DCUFLBW23/29","A.R.E.","23'/29' WEDGE FULL SIZE 8' DCU","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2748,2748,2748,2748,2554.72,1704,1561,,"",,,"7177","DCUFLBW23/29","","DCUFLBW23/29",0,0,,,0,0,"",1,1,2605,2605,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:50:38 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704740073444209","DCUFLBW26/32","A.R.E.","26'/32' WEDGE FULL SIZE 8' DCU","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2826,2826,2826,2826,2626.69,1752,1536,,"",,,"7177","DCUFLBW26/32","","DCUFLBW26/32",0,0,,,0,0,"",1,1,2487,2487,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:50:43 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704740208674507","DCUFSBW26/32","A.R.E.","26'/32' WEDGE FULL SIZE 5.5-6.5'","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2737,2737,2737,2737,2544.23,1697,1494,,"",,,"7177","DCUFSBW26/32","","DCUFSBW26/32",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:51:00 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704740426054644","DCUFSBW30/36","A.R.E.","30'/36' WEDGE FULL SIZE 5.5-6.5'","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2826,2826,2826,2826,2626.69,1752,1542,,"",,,"7177","DCUFSBW30/36","","DCUFSBW30/36",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:51:06 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704740508860122","DCUFLBW30/36","A.R.E.","30'/36' WEDGE FULL SIZE 8' DCU","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2915,2915,2915,2915,2709.15,1807,1590,,"",,,"7177","DCUFLBW30/36","","DCUFLBW30/36",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:50:49 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704741410368683","DCUOSBW26/32","A.R.E.","26'/32' WEDGE OVER SIZE 5.5-6.5'","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2737,2737,2737,2737,2544.23,1697,1494,,"",,,"7177","DCUOSBW26/32","","DCUOSBW26/32",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:55:03 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704741505969720","DCUOLBW30/36","A.R.E.","30'/36' WEDGE OVER SIZE 8' DCU","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2915,2915,2915,2915,2709.15,1807,1590,,"",,,"7177","DCUOLBW30/36","","DCUOLBW30/36",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:54:58 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704741888787396","DCUOLBW26/32","A.R.E.","26'/32' WEDGE OVER SIZE 8' DCU","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2826,2826,2826,2826,2626.69,1752,1542,,"",,,"7177","DCUOLBW26/32","","DCUOLBW26/32",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:54:53 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704742011284212","DCUOSBW30/36","A.R.E.","30'/36' WEDGE OVER SIZE 5.5-6.5'","","DCU WEDGE","","TRUCK CAP","11-01-21","EACH",2826,2826,2826,2826,2626.69,1752,1542,,"",,,"7177","DCUOSBW30/36","","DCUOSBW30/36",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:55:10 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704743015580340","DCUPO3","A.R.E.","26/29/36 & FULL DOOR PAINT TO MATC","","DCU PAINT","","CAP OPTION","11-01-21","EACH",473,473,473,473,439.28,293,153.5,,"",,,"7177","DCUPO3","","DCUPO3",-1,2,,,5,0,"",8,8,3533,3533,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","5/13/2022","12:53:54 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704744007422281","446072","WEATHERTECH","15-C TAH/YUK REAR BLACK","","REAR LINER","","FLOORLINER","","",89.95,89.95,89.95,85,75.79,50.55,50.55,,"",,,"0401","446072","0401","446072",1,0,1,,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","10/1/2021","4:15:37 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704744177486731","456071","WEATHERTECH","14-18 GM DBL/CRW FRT TAN","ALSO TAH / YUK / ESCLD / SUB","FRNT LINER","","FLOORLINER","","",124.95,124.95,124.95,120,114.14,76.13,76.13,,"",,,"0401","456071","0401","456071",1,0,1,,,0,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"Keystone Automotive","(800) 521-9999","Keystone Automotive","(800) 521-9999",,"","","10/1/2021","4:17:14 PM",,,"","","",,,,,,,"","","","","","","","",,""
"704751359305600","DCUDO17","A.R.E.","MAX/DIAMOND DIVIDER OPT. 1","","DCU DIVIDE","","CAP OPTION","11-01-21","EACH",105,105,105,105,97.45,65,58,,"",,,"7177","DCUDO17","","DCUDO17",,2,,,-2,2,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","7/15/2022","10:59:06 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704751531644634","DCUDO18","A.R.E.","MAX/DIAMOND DIVIDER OPT. 2","","DCU DIVIDE","","CAP OPTION","11-01-21","EACH",131,131,131,131,121.44,81,73,,"",,,"7177","DCUDO18","","DCUDO18",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:48:02 AM",,,"","","",,,,,,,"","","","","","","","",,""
"704751798571564","DCUDO19","A.R.E.","MAX/DIAMOND DIVIDER OPT. 3","","DCU DIVIDE","","CAP OPTION","11-01-21","EACH",148,148,148,148,137.93,92,82,,"",,,"7177","DCUDO19","","DCUDO19",,,,,,,"",,,,,"","","","","","","","","",,,,"","","","",,,True,,,"A.r.e.","(800) 824-9561","","",,"","","10/30/2021","6:48:08 AM",,,"","","",,,,,,,"","","","","","","","",,""
